round_id,hand_number,player_cards,dealer_cards,actions,bet_amount,final_result,blackjack,busted,strategy_used,bet_mode,true_count_prev_round,running_count_end,true_count_end,cards_remaining,decks_remaining
871,1,"J,Q","7,4,9",stand,10.0,push,False,False,random-dfs,fixed,-1.529,-1.0,-0.003,132,2.538
871,1,"J,Q,9","7,4,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.529,-2.0,-0.006,132,2.538
872,1,"9,Q,3","8,8,4",hit,10.0,lose,False,True,random-dfs,fixed,-1.97,1.0,0.003,128,2.462
872,1,"9,Q","8,8,3",stand,10.0,push,False,False,random-dfs,fixed,-1.97,0.0,0.0,128,2.462
872,1,"9,Q,3","8,8,4","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.97,1.0,0.003,128,2.462
873,1,"3,4","7,A",stand,10.0,lose,False,False,random-dfs,fixed,-2.438,1.0,0.003,124,2.385
873,1,"3,4,K,9","7,A","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.438,0.0,0.0,124,2.385
873,1,"3,4,K","7,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.438,0.0,0.0,124,2.385
873,1,"3,4,K","7,A","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.438,0.0,0.0,124,2.385
874,1,"K,9,A","K,K","double,stand",20.0,push,False,False,random-dfs,fixed,-2.097,-4.0,-0.013,120,2.308
874,1,"K,9","K,K",stand,10.0,lose,False,False,random-dfs,fixed,-2.097,-3.0,-0.01,120,2.308
874,1,"K,9,A","K,K","hit,stand",10.0,push,False,False,random-dfs,fixed,-2.097,-4.0,-0.013,120,2.308
874,1,"K,9,A,Q","K,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.097,-5.0,-0.016,120,2.308
875,1,"A,Q","9,2,5,A",stand,10.0,win,True,False,random-dfs,fixed,-3.467,-1.0,-0.003,116,2.231
876,1,"5,A","8,8,3",stand,10.0,lose,False,False,random-dfs,fixed,-4.034,1.0,0.003,112,2.154
876,1,"5,A,3,2","8,8,4","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-4.034,3.0,0.01,112,2.154
876,1,"5,A,3","8,8,2","hit,stand",10.0,win,False,False,random-dfs,fixed,-4.034,2.0,0.006,112,2.154
876,1,"5,A,3","8,8,2","double,stand",20.0,win,False,False,random-dfs,fixed,-4.034,2.0,0.006,112,2.154
877,1,"3,2,J","4,5,A","double,stand",20.0,lose,False,False,random-dfs,fixed,-4.179,2.0,0.006,108,2.077
877,1,"3,2","4,5,J",stand,10.0,lose,False,False,random-dfs,fixed,-4.179,3.0,0.01,108,2.077
877,1,"3,2,J","4,5,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,-4.179,2.0,0.006,108,2.077
877,1,"3,2,J,A,A","4,5,6,2","hit,hit,hit,stand",10.0,push,False,False,random-dfs,fixed,-4.179,3.0,0.01,108,2.077
877,1,"3,2,J,A,A,6","4,5,2,9","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-4.179,3.0,0.01,108,2.077
877,1,"3,2,J,A","4,5,A","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-4.179,1.0,0.003,108,2.077
878,1,"J,A","A,6",stand,10.0,win,True,False,random-dfs,fixed,-2.407,-2.0,-0.006,104,2.0
879,1,"2,9,3,2","4,A,9,2,5","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.5,5.0,0.016,100,1.923
879,1,"2,9,3,2,9","4,A,2","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.5,4.0,0.013,100,1.923
879,1,"2,9,3","4,A,2","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.5,3.0,0.01,100,1.923
879,1,"2,9,3","4,A,2","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.5,3.0,0.01,100,1.923
879,1,"2,9","4,A,3",stand,10.0,lose,False,False,random-dfs,fixed,-3.5,2.0,0.006,100,1.923
880,1,"3,2,5","9,2,7","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
880,1,"3,2,5,7","9,2,7","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
880,1,"3,2,5,7,7","9,2,9","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
880,1,"3,2","9,2,5,7",stand,10.0,win,False,False,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
880,1,"3,2,5","9,2,7","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.12,4.0,0.013,96,1.846
881,1,"5,7,A","7,9,2","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.625,1.0,0.003,92,1.769
881,1,"5,7,A","7,9,2","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.625,1.0,0.003,92,1.769
881,1,"5,7,A,2","7,9,4","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.625,2.0,0.006,92,1.769
881,1,"5,7,A,2,4,6","7,9,5","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.625,4.0,0.013,92,1.769
881,1,"5,7,A,2,4","7,9,6","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.625,3.0,0.01,92,1.769
881,1,"5,7","7,9,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.625,0.0,0.0,92,1.769
882,1,"A,2,5","4,6,8","double,stand",20.0,push,False,False,random-dfs,fixed,-1.13,3.0,0.01,88,1.692
882,1,"A,2","4,6,5,8",stand,10.0,win,False,False,random-dfs,fixed,-1.13,3.0,0.01,88,1.692
882,1,"A,2,5","4,6,8","hit,stand",10.0,push,False,False,random-dfs,fixed,-1.13,3.0,0.01,88,1.692
882,1,"A,2,5,8,4","4,6,A","hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.13,3.0,0.01,88,1.692
882,1,"A,2,5,8,4,A","4,6,10","hit,hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.13,2.0,0.006,88,1.692
882,1,"A,2,5,8","4,6,4,A,10","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.13,2.0,0.006,88,1.692
883,1,"5,8","4,A,10,5",stand,10.0,lose,False,False,random-dfs,fixed,0.0,1.0,0.003,84,1.615
883,1,"5,8,10","4,A,5",hit,10.0,lose,False,True,random-dfs,fixed,0.0,1.0,0.003,84,1.615
883,1,"5,8,10","4,A,5","double,stand",20.0,lose,False,True,random-dfs,fixed,0.0,1.0,0.003,84,1.615
884,1,"10,5","Q,K",stand,10.0,lose,False,False,random-dfs,fixed,0.619,-2.0,-0.006,80,1.538
884,1,"10,5,A","Q,K","hit,stand",10.0,lose,False,False,random-dfs,fixed,0.619,-3.0,-0.01,80,1.538
884,1,"10,5,A,10","Q,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.619,-4.0,-0.013,80,1.538
884,1,"10,5,A","Q,K","double,stand",20.0,lose,False,False,random-dfs,fixed,0.619,-3.0,-0.01,80,1.538
885,1,"A,10","6,4,5,K",stand,10.0,win,True,False,random-dfs,fixed,-0.65,0.0,0.0,76,1.462
886,1,"7,5","8,J",stand,10.0,lose,False,False,random-dfs,fixed,0.0,0.0,0.0,308,5.923
886,1,"7,5,K","8,J","double,stand",20.0,lose,False,True,random-dfs,fixed,0.0,-1.0,-0.003,308,5.923
886,1,"7,5,K","8,J",hit,10.0,lose,False,True,random-dfs,fixed,0.0,-1.0,-0.003,308,5.923
887,1,"K,K","A,9",stand,10.0,push,False,False,random-dfs,fixed,0.0,-3.0,-0.01,304,5.846
887,1,"K,K,7","A,9",hit,10.0,lose,False,True,random-dfs,fixed,0.0,-3.0,-0.01,304,5.846
887,1,"K,K,7","A,9","double,stand",20.0,lose,False,True,random-dfs,fixed,0.0,-3.0,-0.01,304,5.846
888,1,"7,7,Q","2,Q,4,A",hit,10.0,lose,False,True,random-dfs,fixed,-0.513,-1.0,-0.003,300,5.769
888,1,"7,7","2,Q,Q",stand,10.0,win,False,False,random-dfs,fixed,-0.513,-1.0,-0.003,300,5.769
888,1,"7,7,Q","2,Q,4,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.513,-1.0,-0.003,300,5.769
889,1,"Q,4","A,3,7",stand,10.0,lose,False,False,random-dfs,fixed,-0.52,0.0,0.0,296,5.692
889,1,"Q,4,7","A,3,7","double,stand",20.0,push,False,False,random-dfs,fixed,-0.52,0.0,0.0,296,5.692
889,1,"Q,4,7","A,3,7","hit,stand",10.0,push,False,False,random-dfs,fixed,-0.52,0.0,0.0,296,5.692
890,1,"7,7,10","8,7,5","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.527,0.0,0.0,292,5.615
890,1,"7,7,10","8,7,5",hit,10.0,lose,False,True,random-dfs,fixed,-0.527,0.0,0.0,292,5.615
890,1,"7,7","8,7,10",stand,10.0,win,False,False,random-dfs,fixed,-0.527,-1.0,-0.003,292,5.615
891,1,"10,5","10,Q",stand,10.0,lose,False,False,random-dfs,fixed,-0.534,-2.0,-0.006,288,5.538
891,1,"10,5,6","10,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-0.534,-1.0,-0.003,288,5.538
891,1,"10,5,6","10,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.534,-1.0,-0.003,288,5.538
892,1,"6,7,9","6,4,8",hit,10.0,lose,False,True,random-dfs,fixed,-0.903,3.0,0.01,284,5.462
892,1,"6,7,9","6,4,8","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.903,3.0,0.01,284,5.462
892,1,"6,7","6,4,9",stand,10.0,lose,False,False,random-dfs,fixed,-0.903,3.0,0.01,284,5.462
893,1,"9,8,4","5,J,4","double,stand",20.0,win,False,False,random-dfs,fixed,-0.366,2.0,0.006,280,5.385
893,1,"9,8,4","5,J,4","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.366,2.0,0.006,280,5.385
893,1,"9,8","5,J,4",stand,10.0,lose,False,False,random-dfs,fixed,-0.366,1.0,0.003,280,5.385
894,1,"4,4","10,4,6",stand,10.0,lose,False,False,random-dfs,fixed,-0.371,3.0,0.01,276,5.308
894,1,"4,4,6","10,4,4","double,stand",20.0,lose,False,False,random-dfs,fixed,-0.371,4.0,0.013,276,5.308
894,1,"4,4,6,4","10,4,4","hit,hit,stand",10.0,push,False,False,random-dfs,fixed,-0.371,5.0,0.016,276,5.308
894,1,"4,4,6,4,4","10,4,5","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.371,6.0,0.019,276,5.308
894,1,"4,4,6","10,4,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.371,4.0,0.013,276,5.308
895,1,"6,4,K","4,5,9","hit,stand",10.0,win,False,False,random-dfs,fixed,0.0,3.0,0.01,272,5.231
895,1,"6,4,K,9","4,5,6,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.0,3.0,0.01,272,5.231
895,1,"6,4","4,5,K",stand,10.0,lose,False,False,random-dfs,fixed,0.0,3.0,0.01,272,5.231
895,1,"6,4,K","4,5,9","double,stand",20.0,win,False,False,random-dfs,fixed,0.0,3.0,0.01,272,5.231
896,1,"K,9","6,K,5",stand,10.0,lose,False,False,random-dfs,fixed,0.765,0.0,0.0,268,5.154
896,1,"K,9,5","6,K,8","double,stand",20.0,lose,False,True,random-dfs,fixed,0.765,0.0,0.0,268,5.154
896,1,"K,9,5","6,K,8",hit,10.0,lose,False,True,random-dfs,fixed,0.765,0.0,0.0,268,5.154
897,1,"5,8,3","3,6,J","double,stand",20.0,lose,False,False,random-dfs,fixed,0.582,3.0,0.01,264,5.077
897,1,"5,8,3","3,6,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,0.582,3.0,0.01,264,5.077
897,1,"5,8,3,J","3,6,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.582,2.0,0.006,264,5.077
897,1,"5,8","3,6,3,J",stand,10.0,win,False,False,random-dfs,fixed,0.582,3.0,0.01,264,5.077
898,1,"3,J,6,6","K,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,1.182,0.0,0.0,260,5.0
898,1,"3,J,6","K,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,1.182,-1.0,-0.003,260,5.0
898,1,"3,J","K,J",stand,10.0,lose,False,False,random-dfs,fixed,1.182,-2.0,-0.006,260,5.0
898,1,"3,J,6","K,J","double,stand",20.0,lose,False,False,random-dfs,fixed,1.182,-1.0,-0.003,260,5.0
899,1,"6,6,6","9,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,0.8,2.0,0.006,256,4.923
899,1,"6,6,6,2,3","9,J","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,0.8,4.0,0.013,256,4.923
899,1,"6,6,6,2","9,J","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.8,3.0,0.01,256,4.923
899,1,"6,6","9,J",stand,10.0,lose,False,False,random-dfs,fixed,0.8,1.0,0.003,256,4.923
899,1,"6,6,6","9,J","double,stand",20.0,lose,False,False,random-dfs,fixed,0.8,2.0,0.006,256,4.923
900,1,"6,2","3,Q,8",stand,10.0,lose,False,False,random-dfs,fixed,1.016,2.0,0.006,252,4.846
900,1,"6,2,8","3,Q,3,A","double,stand",20.0,lose,False,False,random-dfs,fixed,1.016,2.0,0.006,252,4.846
900,1,"6,2,8","3,Q,3,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,1.016,2.0,0.006,252,4.846
900,1,"6,2,8,3,A","3,Q,8","hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,1.016,2.0,0.006,252,4.846
900,1,"6,2,8,3,A,8","3,Q,J","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,1.016,1.0,0.003,252,4.846
900,1,"6,2,8,3","3,Q,A,8","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,1.016,2.0,0.006,252,4.846
901,1,"8,3","A,8",stand,10.0,lose,False,False,random-dfs,fixed,1.444,0.0,0.0,248,4.769
901,1,"8,3,J","A,8","double,stand",20.0,win,False,False,random-dfs,fixed,1.444,-1.0,-0.003,248,4.769
901,1,"8,3,J","A,8","hit,stand",10.0,win,False,False,random-dfs,fixed,1.444,-1.0,-0.003,248,4.769
902,1,"J,9","7,3,9",stand,10.0,push,False,False,random-dfs,fixed,1.468,0.0,0.0,244,4.692
902,1,"J,9,9","7,3,5,5",hit,10.0,lose,False,True,random-dfs,fixed,1.468,2.0,0.006,244,4.692
902,1,"J,9,9","7,3,5,5","double,stand",20.0,lose,False,True,random-dfs,fixed,1.468,2.0,0.006,244,4.692
903,1,"9,5","5,9,J",stand,10.0,win,False,False,random-dfs,fixed,1.492,1.0,0.003,240,4.615
903,1,"9,5,J","5,9,5",hit,10.0,lose,False,True,random-dfs,fixed,1.492,2.0,0.006,240,4.615
903,1,"9,5,J","5,9,5","double,stand",20.0,lose,False,True,random-dfs,fixed,1.492,2.0,0.006,240,4.615
904,1,"J,5","6,7,6",stand,10.0,lose,False,False,random-dfs,fixed,1.95,2.0,0.006,236,4.538
904,1,"J,5,6","6,7,4","hit,stand",10.0,win,False,False,random-dfs,fixed,1.95,3.0,0.01,236,4.538
904,1,"J,5,6","6,7,4","double,stand",20.0,win,False,False,random-dfs,fixed,1.95,3.0,0.01,236,4.538
905,1,"6,4,J,3","9,8","hit,hit",10.0,lose,False,True,random-dfs,fixed,2.203,2.0,0.006,232,4.462
905,1,"6,4,J","9,8","hit,stand",10.0,win,False,False,random-dfs,fixed,2.203,1.0,0.003,232,4.462
905,1,"6,4","9,8",stand,10.0,lose,False,False,random-dfs,fixed,2.203,2.0,0.006,232,4.462
905,1,"6,4,J","9,8","double,stand",20.0,win,False,False,random-dfs,fixed,2.203,1.0,0.003,232,4.462
906,1,"J,3,3,2","6,10,A","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,2.69,1.0,0.003,228,4.385
906,1,"J,3,3,2,A","6,10,9","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,2.69,1.0,0.003,228,4.385
906,1,"J,3,3,2,A,9","6,10,9","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,2.69,1.0,0.003,228,4.385
906,1,"J,3,3","6,10,2","hit,stand",10.0,lose,False,False,random-dfs,fixed,2.69,2.0,0.006,228,4.385
906,1,"J,3","6,10,3",stand,10.0,lose,False,False,random-dfs,fixed,2.69,1.0,0.003,228,4.385
906,1,"J,3,3","6,10,2","double,stand",20.0,lose,False,False,random-dfs,fixed,2.69,2.0,0.006,228,4.385
907,1,"3,2,9,J","A,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,2.737,0.0,0.0,224,4.308
907,1,"3,2,9","A,9","hit,stand",10.0,lose,False,False,random-dfs,fixed,2.737,1.0,0.003,224,4.308
907,1,"3,2","A,9",stand,10.0,lose,False,False,random-dfs,fixed,2.737,1.0,0.003,224,4.308
907,1,"3,2,9","A,9","double,stand",20.0,lose,False,False,random-dfs,fixed,2.737,1.0,0.003,224,4.308
908,1,"9,J","2,4,8,J",stand,10.0,win,False,False,random-dfs,fixed,3.018,0.0,0.0,220,4.231
908,1,"9,J,8","2,4,J,2","double,stand",20.0,lose,False,True,random-dfs,fixed,3.018,1.0,0.003,220,4.231
908,1,"9,J,8","2,4,J,2",hit,10.0,lose,False,True,random-dfs,fixed,3.018,1.0,0.003,220,4.231
909,1,"8,J,J","2,3,6,8",hit,10.0,lose,False,True,random-dfs,fixed,3.309,1.0,0.003,216,4.154
909,1,"8,J,J","2,3,6,8","double,stand",20.0,lose,False,True,random-dfs,fixed,3.309,1.0,0.003,216,4.154
909,1,"8,J","2,3,J,6",stand,10.0,lose,False,False,random-dfs,fixed,3.309,1.0,0.003,216,4.154
910,1,"J,6,4","8,3,A,2,2,10","double,stand",20.0,win,False,False,random-dfs,fixed,3.611,2.0,0.006,212,4.077
910,1,"J,6","8,3,4,A,2",stand,10.0,lose,False,False,random-dfs,fixed,3.611,2.0,0.006,212,4.077
910,1,"J,6,4,A","8,3,2,2,10","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,3.611,2.0,0.006,212,4.077
910,1,"J,6,4","8,3,A,2,2,10","hit,stand",10.0,win,False,False,random-dfs,fixed,3.611,2.0,0.006,212,4.077
911,1,"4,A","2,2,10,J",stand,10.0,win,False,False,random-dfs,fixed,3.925,0.0,0.0,208,4.0
911,1,"4,A,10,J","2,2,K,6","hit,hit",10.0,lose,False,True,random-dfs,fixed,3.925,0.0,0.0,208,4.0
911,1,"4,A,10","2,2,J,K","hit,stand",10.0,win,False,False,random-dfs,fixed,3.925,-1.0,-0.003,208,4.0
911,1,"4,A,10","2,2,J,K","double,stand",20.0,win,False,False,random-dfs,fixed,3.925,-1.0,-0.003,208,4.0
912,1,"10,J,3","K,6,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,4.5,-2.0,-0.006,204,3.923
912,1,"10,J,3","K,6,Q",hit,10.0,lose,False,True,random-dfs,fixed,4.5,-2.0,-0.006,204,3.923
912,1,"10,J","K,6,3",stand,10.0,win,False,False,random-dfs,fixed,4.5,-1.0,-0.003,204,3.923
913,1,"3,Q,K","K,10","double,stand",20.0,lose,False,True,random-dfs,fixed,4.078,-3.0,-0.01,200,3.846
913,1,"3,Q,K","K,10",hit,10.0,lose,False,True,random-dfs,fixed,4.078,-3.0,-0.01,200,3.846
913,1,"3,Q","K,10",stand,10.0,lose,False,False,random-dfs,fixed,4.078,-2.0,-0.006,200,3.846
914,1,"K,A","A,2,7",stand,10.0,win,True,False,random-dfs,fixed,3.64,-2.0,-0.006,196,3.769
915,1,"7,Q,Q","9,6,5",hit,10.0,lose,False,True,random-dfs,fixed,3.184,0.0,0.0,192,3.692
915,1,"7,Q,Q","9,6,5","double,stand",20.0,lose,False,True,random-dfs,fixed,3.184,0.0,0.0,192,3.692
915,1,"7,Q","9,6,Q",stand,10.0,win,False,False,random-dfs,fixed,3.184,-1.0,-0.003,192,3.692
916,1,"Q,5","7,10",stand,10.0,lose,False,False,random-dfs,fixed,3.25,-1.0,-0.003,188,3.615
916,1,"Q,5,Q","7,10",hit,10.0,lose,False,True,random-dfs,fixed,3.25,-2.0,-0.006,188,3.615
916,1,"Q,5,Q","7,10","double,stand",20.0,lose,False,True,random-dfs,fixed,3.25,-2.0,-0.006,188,3.615
917,1,"Q,6,8","4,Q,9",hit,10.0,lose,False,True,random-dfs,fixed,3.043,0.0,0.0,184,3.538
917,1,"Q,6,8","4,Q,9","double,stand",20.0,lose,False,True,random-dfs,fixed,3.043,0.0,0.0,184,3.538
917,1,"Q,6","4,Q,8",stand,10.0,win,False,False,random-dfs,fixed,3.043,0.0,0.0,184,3.538
918,1,"8,9","4,2,Q,J",stand,10.0,win,False,False,random-dfs,fixed,3.109,0.0,0.0,180,3.462
918,1,"8,9,Q","4,2,J,10",hit,10.0,lose,False,True,random-dfs,fixed,3.109,-1.0,-0.003,180,3.462
918,1,"8,9,Q","4,2,J,10","double,stand",20.0,lose,False,True,random-dfs,fixed,3.109,-1.0,-0.003,180,3.462
919,1,"Q,J,9","10,K",hit,10.0,lose,False,True,random-dfs,fixed,3.756,-4.0,-0.013,176,3.385
919,1,"Q,J","10,K",stand,10.0,push,False,False,random-dfs,fixed,3.756,-4.0,-0.013,176,3.385
919,1,"Q,J,9","10,K","double,stand",20.0,lose,False,True,random-dfs,fixed,3.756,-4.0,-0.013,176,3.385
920,1,"9,6,7","10,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,2.659,-1.0,-0.003,172,3.308
920,1,"9,6","10,Q",stand,10.0,lose,False,False,random-dfs,fixed,2.659,-1.0,-0.003,172,3.308
920,1,"9,6,7","10,Q",hit,10.0,lose,False,True,random-dfs,fixed,2.659,-1.0,-0.003,172,3.308
921,1,"7,8,4,5","2,10,6","hit,hit",10.0,lose,False,True,random-dfs,fixed,2.419,3.0,0.01,168,3.231
921,1,"7,8,4","2,10,5","hit,stand",10.0,win,False,False,random-dfs,fixed,2.419,2.0,0.006,168,3.231
921,1,"7,8","2,10,4,5",stand,10.0,lose,False,False,random-dfs,fixed,2.419,2.0,0.006,168,3.231
921,1,"7,8,4","2,10,5","double,stand",20.0,win,False,False,random-dfs,fixed,2.419,2.0,0.006,168,3.231
922,1,"4,5,10","6,5,K","double,stand",20.0,lose,False,False,random-dfs,fixed,2.476,2.0,0.006,164,3.154
922,1,"4,5,10","6,5,K","hit,stand",10.0,lose,False,False,random-dfs,fixed,2.476,2.0,0.006,164,3.154
922,1,"4,5,10,K","6,5,8","hit,hit",10.0,lose,False,True,random-dfs,fixed,2.476,2.0,0.006,164,3.154
922,1,"4,5","6,5,10",stand,10.0,lose,False,False,random-dfs,fixed,2.476,3.0,0.01,164,3.154
923,1,"10,K,9","8,A","double,stand",20.0,lose,False,True,random-dfs,fixed,3.805,-3.0,-0.01,160,3.077
923,1,"10,K,9","8,A",hit,10.0,lose,False,True,random-dfs,fixed,3.805,-3.0,-0.01,160,3.077
923,1,"10,K","8,A",stand,10.0,win,False,False,random-dfs,fixed,3.805,-3.0,-0.01,160,3.077
924,1,"9,5,6,7","Q,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,2.925,1.0,0.003,156,3.0
924,1,"9,5,6","Q,9","hit,stand",10.0,win,False,False,random-dfs,fixed,2.925,1.0,0.003,156,3.0
924,1,"9,5","Q,9",stand,10.0,lose,False,False,random-dfs,fixed,2.925,0.0,0.0,156,3.0
924,1,"9,5,6","Q,9","double,stand",20.0,win,False,False,random-dfs,fixed,2.925,1.0,0.003,156,3.0
925,1,"6,7,9","8,3,K",hit,10.0,lose,False,True,random-dfs,fixed,3.0,1.0,0.003,152,2.923
925,1,"6,7","8,3,9",stand,10.0,lose,False,False,random-dfs,fixed,3.0,2.0,0.006,152,2.923
925,1,"6,7,9","8,3,K","double,stand",20.0,lose,False,True,random-dfs,fixed,3.0,1.0,0.003,152,2.923
926,1,"9,K,5","K,2,10",hit,10.0,lose,False,True,random-dfs,fixed,3.763,-1.0,-0.003,148,2.846
926,1,"9,K,5","K,2,10","double,stand",20.0,lose,False,True,random-dfs,fixed,3.763,-1.0,-0.003,148,2.846
926,1,"9,K","K,2,5",stand,10.0,win,False,False,random-dfs,fixed,3.763,0.0,0.0,148,2.846
927,1,"5,10,3,10","K,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,3.514,-2.0,-0.006,144,2.769
927,1,"5,10,3","K,J","hit,stand",10.0,lose,False,False,random-dfs,fixed,3.514,-1.0,-0.003,144,2.769
927,1,"5,10,3","K,J","double,stand",20.0,lose,False,False,random-dfs,fixed,3.514,-1.0,-0.003,144,2.769
927,1,"5,10","K,J",stand,10.0,lose,False,False,random-dfs,fixed,3.514,-2.0,-0.006,144,2.769
928,1,"3,10,2","5,3,8,A","double,stand",20.0,lose,False,False,random-dfs,fixed,2.889,2.0,0.006,140,2.692
928,1,"3,10,2,8","5,3,A","hit,hit",10.0,lose,False,True,random-dfs,fixed,2.889,2.0,0.006,140,2.692
928,1,"3,10,2","5,3,8,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,2.889,2.0,0.006,140,2.692
928,1,"3,10","5,3,2,8",stand,10.0,lose,False,False,random-dfs,fixed,2.889,3.0,0.01,140,2.692
929,1,"2,8,9","A,2,4","double,stand",20.0,win,False,False,random-dfs,fixed,3.714,2.0,0.006,136,2.615
929,1,"2,8,9,4","A,2,6","hit,hit",10.0,lose,False,True,random-dfs,fixed,3.714,3.0,0.01,136,2.615
929,1,"2,8,9","A,2,4","hit,stand",10.0,win,False,False,random-dfs,fixed,3.714,2.0,0.006,136,2.615
929,1,"2,8","A,2,9,4,6",stand,10.0,win,False,False,random-dfs,fixed,3.714,3.0,0.01,136,2.615
930,1,"9,4,K","6,9,Q",hit,10.0,lose,False,True,random-dfs,fixed,4.206,0.0,0.0,132,2.538
930,1,"9,4,K","6,9,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,4.206,0.0,0.0,132,2.538
930,1,"9,4","6,9,K",stand,10.0,win,False,False,random-dfs,fixed,4.206,1.0,0.003,132,2.538
931,1,"K,Q,Q","Q,K",hit,10.0,lose,False,True,random-dfs,fixed,5.121,-5.0,-0.016,128,2.462
931,1,"K,Q,Q","Q,K","double,stand",20.0,lose,False,True,random-dfs,fixed,5.121,-5.0,-0.016,128,2.462
931,1,"K,Q","Q,K",stand,10.0,push,False,False,random-dfs,fixed,5.121,-4.0,-0.013,128,2.462
932,1,"Q,J","8,A",stand,10.0,win,False,False,random-dfs,fixed,3.656,-3.0,-0.01,124,2.385
932,1,"Q,J,J","8,A",hit,10.0,lose,False,True,random-dfs,fixed,3.656,-4.0,-0.013,124,2.385
932,1,"Q,J,J","8,A","double,stand",20.0,lose,False,True,random-dfs,fixed,3.656,-4.0,-0.013,124,2.385
933,1,"J,Q","3,9,3,2",stand,10.0,win,False,False,random-dfs,fixed,2.516,1.0,0.003,120,2.308
933,1,"J,Q,3","3,9,2,K","double,stand",20.0,lose,False,True,random-dfs,fixed,2.516,0.0,0.0,120,2.308
933,1,"J,Q,3","3,9,2,K",hit,10.0,lose,False,True,random-dfs,fixed,2.516,0.0,0.0,120,2.308
934,1,"3,2","K,A",stand,10.0,lose,False,False,random-dfs,fixed,2.167,0.0,0.0,116,2.231
934,1,"3,2,5,7","K,A","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,2.167,1.0,0.003,116,2.231
934,1,"3,2,5,7,K","K,A","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,2.167,0.0,0.0,116,2.231
934,1,"3,2,5","K,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,2.167,1.0,0.003,116,2.231
934,1,"3,2,5","K,A","double,stand",20.0,lose,False,False,random-dfs,fixed,2.167,1.0,0.003,116,2.231
